league,split,week,game,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,result
EULCS,2018-2p,3p,4,Blue,Team,Team,Misfits, ,Olaf,Draven,Kai'sa,Zilean,LeBlanc,0
EULCS,2018-2p,3p,4,Red,Team,Team,Vitality, ,Urgot,Rakan,Kalista,Skarner,Sejuani,1
NALCS,2018-2p,3p,1,Blue,Team,Team,100 Thieves, ,Akali,Shen,Varus,Irelia,Sejuani,1
NALCS,2018-2p,3p,1,Red,Team,Team,Team SoloMid, ,Kindred,Rakan,Braum,Tristana,LeBlanc,0
NALCS,2018-2p,3p,2,Blue,Team,Team,Team SoloMid, ,Rakan,Kindred,Gangplank,Syndra,LeBlanc,1
NALCS,2018-2p,3p,2,Red,Team,Team,100 Thieves, ,Akali,Varus,Olaf,Sejuani,Irelia,0
NALCS,2018-2p,3p,3,Blue,Team,Team,100 Thieves, ,Akali,Varus,Shen,Irelia,Vel'koz,1
NALCS,2018-2p,3p,3,Red,Team,Team,Team SoloMid, ,Kindred,Rakan,Gangplank,Syndra,Ryze,0
NALCS,2018-2p,3p,4,Blue,Team,Team,Team SoloMid, ,Rakan,Kindred,Gangplank,LeBlanc,Irelia,1
NALCS,2018-2p,3p,4,Red,Team,Team,100 Thieves, ,Akali,Varus,Olaf,Galio,Gragas,0
NALCS,2018-2p,3p,5,Blue,Team,Team,100 Thieves, ,Akali,Varus,Shen,Braum,Tahm Kench,0
NALCS,2018-2p,3p,5,Red,Team,Team,Team SoloMid, ,Kindred,Rakan,Olaf,LeBlanc,Malzahar,1
EULCS,2018-2p,F,1,Blue,Team,Team,Fnatic, ,Poppy,Alistar,Rumble,LeBlanc,Zilean,0
EULCS,2018-2p,F,1,Red,Team,Team,Schalke 04, ,Tristana,Olaf,Urgot,Sion,Sejuani,1
EULCS,2018-2p,F,2,Blue,Team,Team,Schalke 04, ,Tristana,Olaf,Urgot,LeBlanc,Irelia,0
EULCS,2018-2p,F,2,Red,Team,Team,Fnatic, ,Alistar,Skarner,Akali,Gragas,Zilean,1
EULCS,2018-2p,F,3,Blue,Team,Team,Fnatic, ,Alistar,Akali,Braum,Cho'gath,Poppy,1
EULCS,2018-2p,F,3,Red,Team,Team,Schalke 04, ,Tristana,Urgot,Skarner,Ryze,Corki,0
EULCS,2018-2p,F,4,Blue,Team,Team,Fnatic, ,Alistar,Braum,Akali,Sejuani,LeBlanc,1
EULCS,2018-2p,F,4,Red,Team,Team,Schalke 04, ,Tristana,Skarner,Kai'sa,Trundle,Olaf,0
NALCS,2018-2p,F,1,Blue,Team,Team,Team Liquid, ,Akali,Zilean,Kindred,Quinn,Graves,1
NALCS,2018-2p,F,1,Red,Team,Team,Cloud9, ,Rakan,Thresh,Varus,Syndra,Azir,0
NALCS,2018-2p,F,2,Blue,Team,Team,Team Liquid, ,Akali,Kindred,Graves,Shen,Gragas,1
NALCS,2018-2p,F,2,Red,Team,Team,Cloud9, ,Rakan,Thresh,Varus,Syndra,Olaf,0
NALCS,2018-2p,F,3,Blue,Team,Team,Team Liquid, ,Akali,Zilean,Kindred,Gangplank,Ornn,1
NALCS,2018-2p,F,3,Red,Team,Team,Cloud9, ,Rakan,Varus,Kai'sa,Skarner,Graves,0
LPL,2018-2p,R1,1,Blue,Team,Team,Funplus Phoenix, ,Tahm Kench,Aatrox,Rakan,Kindred,Ornn,0
LPL,2018-2p,R1,1,Red,Team,Team,JD Gaming, ,Alistar,Camille,Akali,Shen,Taliyah,1
LPL,2018-2p,R1,2,Blue,Team,Team,Funplus Phoenix, ,Tahm Kench,Aatrox,Rakan,Urgot,Lee Sin,1
LPL,2018-2p,R1,2,Red,Team,Team,JD Gaming, ,Alistar,Camille,Akali,Ryze,Lulu,0
LPL,2018-2p,R1,3,Blue,Team,Team,Funplus Phoenix, ,Tahm Kench,Aatrox,Rakan,Urgot,Azir,0
LPL,2018-2p,R1,3,Red,Team,Team,JD Gaming, ,Akali,Camille,Irelia,Vel'koz,Lulu,1
LPL,2018-2p,R1,1,Blue,Team,Team,Topsports Gaming, ,Rakan,Tahm Kench,Gangplank,Ornn,Gnar,0
LPL,2018-2p,R1,1,Red,Team,Team,Suning Gaming, ,Akali,Aatrox,Kindred,LeBlanc,Yasuo,1
LPL,2018-2p,R1,2,Blue,Team,Team,Topsports Gaming, ,Rakan,Tahm Kench,Swain,Olaf,Sejuani,0
LPL,2018-2p,R1,2,Red,Team,Team,Suning Gaming, ,Akali,Aatrox,Kindred,Shen,Fiddlesticks,1
LPL,2018-2p,R1,3,Blue,Team,Team,Topsports Gaming, ,Rakan,Tahm Kench,Camille,Varus,Kai'Sa,1
LPL,2018-2p,R1,3,Red,Team,Team,Suning Gaming, ,Akali,Aatrox,Kindred,Ryze,Fiddlesticks,0
LPL,2018-2p,R1,4,Blue,Team,Team,Topsports Gaming, ,Rakan,Tahm Kench,Camille,Vladimir,Ornn,1
LPL,2018-2p,R1,4,Red,Team,Team,Suning Gaming, ,Akali,Aatrox,Kindred,LeBlanc,Fiddlesticks,0
LPL,2018-2p,R2,1,Blue,Team,Team,JD Gaming, ,Irelia,Akali,Rek'Sai,Vel'koz,Syndra,1
LPL,2018-2p,R2,1,Red,Team,Team,Edward Gaming, ,Camille,Gragas,Gangplank,Kindred,Lee Sin,0
LPL,2018-2p,R2,2,Blue,Team,Team,JD Gaming, ,Irelia,Akali,Rek'Sai,Yasuo,Syndra,1
LPL,2018-2p,R2,2,Red,Team,Team,Edward Gaming, ,Camille,Tahm Kench,Alistar,Gangplank,Olaf,0
LPL,2018-2p,R2,3,Blue,Team,Team,Edward Gaming, ,Ryze,Aatrox,Gangplank,Darius,Urgot,1
LPL,2018-2p,R2,3,Red,Team,Team,JD Gaming, ,Irelia,Akali,Tahm Kench,Camille,Jayce,0
LPL,2018-2p,R2,4,Blue,Team,Team,JD Gaming, ,Irelia,Akali,Poppy,Lulu,Camille,1
LPL,2018-2p,R2,4,Red,Team,Team,Edward Gaming, ,Ryze,Aatrox,Varus,Gangplank,Urgot,0
LPL,2018-2p,R2,1,Blue,Team,Team,Topsports Gaming, ,Rakan,Kai'sa,Aatrox,Shen,Urgot,0
LPL,2018-2p,R2,1,Red,Team,Team,Royal Never Give Up, ,Swain,Alistar,Akali,Galio,LeBlanc,1
LPL,2018-2p,R2,2,Blue,Team,Team,Topsports Gaming, ,Ryze,Rakan,Aatrox,Ornn,Cho'gath,1
LPL,2018-2p,R2,2,Red,Team,Team,Royal Never Give Up, ,Swain,Alistar,Akali,Yasuo,Kled,0
LPL,2018-2p,R2,3,Blue,Team,Team,Topsports Gaming, ,Ryze,Rakan,Kai'sa,Tahm Kench,Ornn,0
LPL,2018-2p,R2,3,Red,Team,Team,Royal Never Give Up, ,Swain,Alistar,Akali,Kled,Camille,1
LPL,2018-2p,R2,4,Blue,Team,Team,Topsports Gaming, ,Rakan,Ryze,Kai'sa,Ornn,Cho'gath,0
LPL,2018-2p,R2,4,Red,Team,Team,Royal Never Give Up, ,Swain,Alistar,Akali,Pyke,Shen,1
LPL,2018-2p,SF,1,Blue,Team,Team,JD Gaming, ,Varus,Akali,Vladimir,Syndra,Irelia,0
LPL,2018-2p,SF,1,Red,Team,Team,Invictus Gaming, ,Rakan,Camille,Gragas,Ashe,Miss Fortune,1
LPL,2018-2p,SF,2,Blue,Team,Team,Invictus Gaming, ,Rakan,Gragas,LeBlanc,Urgot,Zac,0
LPL,2018-2p,SF,2,Red,Team,Team,JD Gaming, ,Akali,Varus,Jayce,Olaf,Sejuani,1
LPL,2018-2p,SF,3,Blue,Team,Team,JD Gaming, ,Varus,Akali,Zac,Galio,Jayce,0
LPL,2018-2p,SF,3,Red,Team,Team,Invictus Gaming, ,Rakan,Skarner,Gragas,Lee Sin,Quinn,1
LPL,2018-2p,SF,4,Blue,Team,Team,Invictus Gaming, ,Rakan,Gragas,Skarner,Galio,LeBlanc,0
LPL,2018-2p,SF,4,Red,Team,Team,JD Gaming, ,Varus,Akali,Aatrox,Zac,,1
LPL,2018-2p,SF,5,Blue,Team,Team,JD Gaming, ,Varus,Akali,Aatrox,Zac,Fiora,0
LPL,2018-2p,SF,5,Red,Team,Team,Invictus Gaming, ,Rakan,Camille,Skarner,Gragas,LeBlanc,1
LPL,2018-2p,SF,1,Blue,Team,Team,Royal Never Give Up, ,Gangplank,Braum,Akali,Urgot,Galio,0
LPL,2018-2p,SF,1,Red,Team,Team,Rogue Warriors, ,Camille,Xin Zhao,Gragas,Lee Sin,Olaf,1
LPL,2018-2p,SF,2,Blue,Team,Team,Rogue Warriors, ,Camille,Gragas,Varus,Kai'Sa,Xayah,0
LPL,2018-2p,SF,2,Red,Team,Team,Royal Never Give Up, ,Rakan,Akali,Kled,Lee Sin,Miss Fortune,1
LPL,2018-2p,SF,3,Blue,Team,Team,Royal Never Give Up, ,Taliyah,Akali,Alistar,Xin Zhao,Sejuani,1
LPL,2018-2p,SF,3,Red,Team,Team,Rogue Warriors, ,Tahm Kench,Camille,Rakan,Olaf,Zac,0
LPL,2018-2p,SF,4,Blue,Team,Team,Royal Never Give Up, ,Taliyah,Akali,Urgot,Cassiopeia,Ornn,1
LPL,2018-2p,SF,4,Red,Team,Team,Rogue Warriors, ,Aatrox,Rakan,Camille,Olaf,Gnar,0
LPL,2018-2p,3p,1,Blue,Team,Team,JD Gaming, ,Akali,Rakan,Ryze,Taliyah,Kennen,1
LPL,2018-2p,3p,1,Red,Team,Team,Rogue Warriors, ,Tahm Kench,Aatrox,Camille,Yasuo,Jayce,0
LPL,2018-2p,3p,2,Blue,Team,Team,Rogue Warriors, ,Tahm Kench,Alistar,Camille,Kai'Sa,Ashe,0
LPL,2018-2p,3p,2,Red,Team,Team,JD Gaming, ,Akali,Rakan,Aatrox,Miss Fortune,Lucian,1
LPL,2018-2p,3p,3,Blue,Team,Team,JD Gaming, ,Akali,Ryze,Rakan,Shen,Camille,1
LPL,2018-2p,3p,3,Red,Team,Team,Rogue Warriors, ,Tahm Kench,Gragas,Alistar,Ashe,Varus,0
LPL,2018-2p,F,1,Blue,Team,Team,Invictus Gaming, ,Rakan,Gragas,Ryze,Alistar,Lissandra,0
LPL,2018-2p,F,1,Red,Team,Team,Royal Never Give Up, ,Aatrox,Camille,Varus,Zac,Olaf,1
LPL,2018-2p,F,2,Blue,Team,Team,Royal Never Give Up, ,Zac,Camille,Varus,Lee Sin,Olaf,1
LPL,2018-2p,F,2,Red,Team,Team,Invictus Gaming, ,Rakan,Gragas,Akali,Alistar,Soraka,0
LPL,2018-2p,F,3,Blue,Team,Team,Invictus Gaming, ,Rakan,Gragas,Akali,Ashe,LeBlanc,1
LPL,2018-2p,F,3,Red,Team,Team,Royal Never Give Up, ,Aatrox,Camille,Varus,Jayce,Irelia,0
LPL,2018-2p,F,4,Blue,Team,Team,Royal Never Give Up, ,Aatrox,Camille,Alistar,Akali,Jayce,0
LPL,2018-2p,F,4,Red,Team,Team,Invictus Gaming, ,Rakan,Gragas,Kai'sa,Braum,Vladimir,1
LPL,2018-2p,F,5,Blue,Team,Team,Royal Never Give Up, ,Aatrox,Tahm Kench,Camille,Irelia,Akali,1
LPL,2018-2p,F,5,Red,Team,Team,Invictus Gaming, ,Rakan,Kai'sa,Gragas,Zac,Xin Zhao,0
